V1,V10,V11,V12,V13,V14,V15,V16,V2,V3,V4,V5,V6,V7,V8,V9,class,prediction
47.0,5.0,0.0,577.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,219.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,163.0,1.0,-1.0,0.0,0.0,10.0,2.0,3.0,0.0,947.0,1.0,0.0,0.0,0.0,0.0
44.0,5.0,0.0,477.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,575.0,1.0,0.0,0.0,0.0,0.0
35.0,5.0,0.0,471.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,42.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0,0.0,0.0
39.0,5.0,0.0,408.0,1.0,-1.0,0.0,0.0,7.0,1.0,2.0,0.0,257.0,1.0,0.0,0.0,0.0,0.0
38.0,5.0,0.0,287.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,-390.0,1.0,0.0,0.0,0.0,0.0
59.0,5.0,0.0,366.0,2.0,-1.0,0.0,0.0,10.0,2.0,3.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,168.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,483.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,410.0,3.0,-1.0,0.0,0.0,9.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,127.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,1.0,1.0,0.0,0.0,0.0
40.0,5.0,0.0,357.0,1.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,219.0,1.0,0.0,0.0,0.0,0.0
28.0,5.0,0.0,175.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,324.0,1.0,0.0,0.0,0.0,0.0
35.0,5.0,0.0,300.0,1.0,-1.0,0.0,0.0,2.0,2.0,1.0,0.0,-69.0,1.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,136.0,1.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.0,5.0,0.0,1419.0,1.0,-1.0,0.0,0.0,1.0,2.0,2.0,0.0,205.0,1.0,0.0,0.0,0.0,0.0
48.0,5.0,0.0,125.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,278.0,1.0,0.0,0.0,0.0,0.0
58.0,5.0,0.0,213.0,3.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,1065.0,1.0,0.0,0.0,0.0,0.0
33.0,5.0,0.0,27.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,238.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,124.0,1.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,1467.0,1.0,0.0,0.0,0.0,0.0
47.0,5.0,0.0,18.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,-12.0,1.0,0.0,0.0,0.0,0.0
31.0,5.0,0.0,730.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,388.0,1.0,0.0,0.0,0.0,0.0
57.0,5.0,0.0,746.0,2.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,294.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,121.0,1.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,1827.0,0.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,247.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,627.0,1.0,0.0,0.0,0.0,0.0
45.0,5.0,0.0,40.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,181.0,2.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,315.0,1.0,0.0,0.0,0.0,0.0
37.0,5.0,0.0,79.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44.0,5.0,0.0,206.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,389.0,1.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,-9.0,1.0,1.0,0.0,0.0,0.0
46.0,5.0,0.0,127.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,349.0,1.0,1.0,0.0,0.0,0.0
43.0,5.0,0.0,702.0,1.0,-1.0,0.0,0.0,2.0,0.0,2.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
38.0,5.0,0.0,151.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,5.0,0.0,117.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,434.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,232.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,408.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0
22.0,5.0,0.0,179.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,39.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,282.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,483.0,1.0,0.0,0.0,0.0,0.0
51.0,5.0,0.0,714.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,2248.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,50.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,428.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,181.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
34.0,5.0,0.0,142.0,1.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33.0,5.0,0.0,227.0,1.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,140.0,1.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,119.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,297.0,1.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,361.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,279.0,1.0,0.0,0.0,0.0,0.0
59.0,5.0,0.0,73.0,3.0,-1.0,0.0,0.0,2.0,2.0,1.0,0.0,901.0,1.0,0.0,0.0,0.0,0.0
30.0,5.0,0.0,67.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2573.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,350.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,143.0,1.0,1.0,0.0,0.0,0.0
40.0,5.0,0.0,332.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,475.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,611.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0
34.0,5.0,0.0,113.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,318.0,1.0,0.0,0.0,0.0,0.0
37.0,5.0,0.0,132.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,275.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,58.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,742.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,151.0,1.0,-1.0,0.0,0.0,2.0,0.0,3.0,0.0,236.0,1.0,0.0,0.0,0.0,0.0
30.0,5.0,0.0,89.0,2.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0
37.0,5.0,0.0,152.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,611.0,2.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,-349.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,110.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,183.0,1.0,1.0,0.0,0.0,0.0
40.0,5.0,0.0,463.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48.0,5.0,0.0,286.0,1.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
35.0,5.0,0.0,611.0,2.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,298.0,1.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,381.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,5699.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,251.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,215.0,1.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,216.0,2.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,330.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,210.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,301.0,1.0,0.0,0.0,0.0,0.0
54.0,5.0,0.0,288.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,-41.0,1.0,0.0,0.0,0.0,0.0
47.0,5.0,0.0,338.0,2.0,-1.0,0.0,0.0,4.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
46.0,5.0,0.0,177.0,1.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,189.0,3.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,-185.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,234.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
38.0,5.0,0.0,75.0,2.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,570.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,189.0,2.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,621.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,55.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,-62.0,1.0,1.0,0.0,0.0,0.0
54.0,5.0,0.0,310.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0
58.0,5.0,0.0,156.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0
30.0,5.0,0.0,5.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33.0,5.0,0.0,225.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,352.0,1.0,0.0,0.0,0.0,0.0
47.0,5.0,0.0,125.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,368.0,1.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,2.0,3.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,339.0,1.0,0.0,0.0,0.0,0.0
32.0,5.0,0.0,286.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1331.0,1.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,164.0,2.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,672.0,1.0,0.0,0.0,0.0,0.0
37.0,5.0,0.0,98.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0
54.0,5.0,0.0,742.0,2.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,447.0,1.0,0.0,0.0,0.0,0.0
24.0,5.0,0.0,226.0,3.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,423.0,1.0,0.0,0.0,0.0,0.0
54.0,5.0,0.0,120.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,5.0,0.0,362.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0
56.0,5.0,0.0,357.0,2.0,-1.0,0.0,0.0,1.0,2.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0
31.0,5.0,0.0,200.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
24.0,5.0,0.0,204.0,2.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,126.0,3.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0
57.0,5.0,0.0,65.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,792.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,107.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,408.0,1.0,0.0,0.0,0.0,0.0
51.0,5.0,0.0,267.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,531.0,1.0,0.0,0.0,0.0,0.0
57.0,5.0,0.0,248.0,2.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,211.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,215.0,2.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,209.0,2.0,-1.0,0.0,0.0,7.0,0.0,2.0,0.0,257.0,1.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,205.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1234.0,1.0,0.0,0.0,0.0,0.0
54.0,5.0,0.0,83.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,106.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0
44.0,5.0,0.0,189.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,129.0,1.0,1.0,0.0,0.0,0.0
43.0,5.0,0.0,105.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56.0,5.0,0.0,106.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,353.0,1.0,0.0,0.0,0.0,0.0
54.0,5.0,0.0,108.0,2.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,851.0,1.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,311.0,2.0,-1.0,0.0,0.0,7.0,2.0,3.0,0.0,96.0,1.0,1.0,0.0,0.0,0.0
37.0,5.0,0.0,214.0,2.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,398.0,1.0,1.0,0.0,0.0,0.0
33.0,5.0,0.0,132.0,2.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0
46.0,5.0,0.0,358.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,-358.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,453.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,539.0,1.0,1.0,0.0,0.0,0.0
51.0,5.0,0.0,364.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,136.0,2.0,-1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,386.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,490.0,1.0,0.0,0.0,0.0,0.0
51.0,5.0,0.0,173.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,241.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,403.0,1.0,0.0,0.0,0.0,0.0
48.0,5.0,0.0,224.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0
32.0,5.0,0.0,148.0,2.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,2558.0,0.0,0.0,0.0,0.0,0.0
31.0,5.0,0.0,196.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,111.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,231.0,3.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,436.0,1.0,0.0,0.0,0.0,0.0
47.0,5.0,0.0,316.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,831.0,1.0,0.0,0.0,0.0,0.0
57.0,5.0,0.0,216.0,3.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,206.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,240.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,290.0,1.0,0.0,0.0,0.0,0.0
48.0,5.0,0.0,669.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,425.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0
30.0,5.0,0.0,143.0,2.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,-457.0,1.0,0.0,0.0,0.0,0.0
58.0,5.0,0.0,174.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1387.0,1.0,0.0,0.0,0.0,0.0
45.0,5.0,0.0,313.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,24598.0,1.0,0.0,0.0,0.0,0.0
49.0,5.0,0.0,135.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
42.0,5.0,0.0,146.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,1022.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,152.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0
51.0,5.0,0.0,402.0,3.0,-1.0,0.0,0.0,6.0,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0
32.0,5.0,0.0,213.0,2.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,121.0,1.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,144.0,3.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,842.0,1.0,0.0,0.0,0.0,0.0
43.0,5.0,0.0,124.0,3.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,693.0,1.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,183.0,2.0,-1.0,0.0,0.0,3.0,2.0,1.0,0.0,-333.0,1.0,0.0,0.0,0.0,0.0
50.0,5.0,0.0,325.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,1533.0,1.0,0.0,0.0,0.0,0.0
34.0,5.0,0.0,39.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0
53.0,5.0,0.0,503.0,2.0,-1.0,0.0,0.0,7.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
45.0,5.0,0.0,95.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0
39.0,5.0,0.0,680.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,-100.0,1.0,0.0,0.0,0.0,0.0
44.0,5.0,0.0,421.0,4.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,510.0,1.0,0.0,0.0,0.0,0.0
55.0,5.0,0.0,174.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,1.0,0.0,0.0,0.0,0.0
46.0,5.0,0.0,113.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,187.0,1.0,0.0,0.0,0.0,0.0
45.0,5.0,0.0,808.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0
34.0,5.0,0.0,198.0,3.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,560.0,1.0,0.0,0.0,0.0,0.0
36.0,5.0,0.0,195.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59.0,5.0,0.0,347.0,3.0,-1.0,0.0,0.0,4.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
31.0,5.0,0.0,208.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
44.0,5.0,0.0,404.0,4.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0
33.0,5.0,0.0,396.0,2.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,1068.0,1.0,0.0,0.0,0.0,0.0
40.0,5.0,0.0,216.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,211.0,1.0,0.0,0.0,0.0,0.0
46.0,5.0,0.0,98.0,2.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,377.0,1.0,0.0,0.0,0.0,0.0
48.0,5.0,0.0,350.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,1.0,0.0,0.0,0.0,0.0
42.0,6.0,0.0,114.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1263.0,1.0,0.0,0.0,0.0,0.0
27.0,6.0,0.0,88.0,3.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
48.0,6.0,0.0,379.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,126.0,1.0,1.0,0.0,0.0,0.0
59.0,6.0,0.0,190.0,3.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,230.0,1.0,0.0,0.0,0.0,0.0
46.0,6.0,0.0,158.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,841.0,1.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,102.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,308.0,1.0,0.0,0.0,0.0,0.0
43.0,6.0,0.0,306.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,218.0,1.0,-1.0,0.0,0.0,6.0,2.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0
23.0,6.0,0.0,54.0,1.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0
34.0,6.0,0.0,344.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,195.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0
37.0,6.0,0.0,652.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0
25.0,6.0,0.0,286.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,122.0,1.0,0.0,0.0,0.0,0.0
48.0,6.0,0.0,189.0,1.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,131.0,1.0,0.0,0.0,0.0,0.0
49.0,6.0,0.0,83.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,184.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0
43.0,6.0,0.0,235.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0
33.0,6.0,0.0,290.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55.0,6.0,0.0,232.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,224.0,1.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,133.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,757.0,1.0,0.0,0.0,0.0,0.0
49.0,6.0,0.0,318.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,245.0,1.0,1.0,0.0,0.0,0.0
40.0,6.0,0.0,260.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,8486.0,0.0,0.0,0.0,0.0,0.0
43.0,6.0,0.0,437.0,1.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,402.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0
58.0,6.0,0.0,85.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1667.0,1.0,1.0,0.0,0.0,0.0
57.0,6.0,0.0,125.0,1.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,345.0,1.0,0.0,0.0,0.0,0.0
32.0,6.0,0.0,501.0,4.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0
56.0,6.0,0.0,1201.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,1.0,1.0,0.0,1.0,0.0
58.0,6.0,0.0,253.0,1.0,-1.0,0.0,0.0,3.0,2.0,2.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0
60.0,6.0,0.0,1030.0,1.0,-1.0,0.0,0.0,5.0,2.0,1.0,0.0,545.0,1.0,0.0,0.0,1.0,0.0
37.0,6.0,0.0,149.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,8730.0,1.0,0.0,0.0,0.0,0.0
46.0,6.0,0.0,114.0,1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,477.0,1.0,0.0,0.0,0.0,0.0
27.0,6.0,0.0,243.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
43.0,6.0,0.0,769.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1205.0,1.0,0.0,0.0,0.0,0.0
