@relation MiddlePhalanxOutlineCorrect
@attribute att0 real
@attribute att1 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att2 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att3 real
@attribute att30 real
@attribute att31 real
@attribute att32 real
@attribute att33 real
@attribute att34 real
@attribute att35 real
@attribute att36 real
@attribute att37 real
@attribute att38 real
@attribute att39 real
@attribute att4 real
@attribute att40 real
@attribute att41 real
@attribute att42 real
@attribute att43 real
@attribute att44 real
@attribute att45 real
@attribute att46 real
@attribute att47 real
@attribute att48 real
@attribute att49 real
@attribute att5 real
@attribute att50 real
@attribute att51 real
@attribute att52 real
@attribute att53 real
@attribute att54 real
@attribute att55 real
@attribute att56 real
@attribute att57 real
@attribute att58 real
@attribute att59 real
@attribute att6 real
@attribute att60 real
@attribute att61 real
@attribute att62 real
@attribute att63 real
@attribute att64 real
@attribute att65 real
@attribute att66 real
@attribute att67 real
@attribute att68 real
@attribute att69 real
@attribute att7 real
@attribute att70 real
@attribute att71 real
@attribute att72 real
@attribute att73 real
@attribute att74 real
@attribute att75 real
@attribute att76 real
@attribute att77 real
@attribute att78 real
@attribute att79 real
@attribute att8 real
@attribute att9 real
@attribute class real
@data
-0.44717,-0.43157,1.4451,1.4139,1.4524,1.5351,1.463,1.2748,1.0492,0.78678,0.54857,0.30075,-0.26993,0.053393,-0.16008,-0.35623,-0.44119,-0.42459,-0.29445,-0.12359,0.092833,0.31397,0.55625,-0.033549,0.80401,1.0245,1.2686,1.426,1.3687,1.2915,1.3835,1.3961,1.3443,1.2988,0.2099,1.3547,1.3842,1.1951,0.94934,0.71217,0.47533,0.23697,-0.008002,-0.19935,-0.37461,0.44861,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,0.70581,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,0.94054,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,-1.0807,1.1245,1.3567,0.0
-0.6141,-0.55627,1.4271,1.4213,1.4194,1.5381,1.5372,1.3738,1.1065,0.80046,0.59008,0.30321,-0.44928,-0.014228,-0.3044,-0.54333,-0.67215,-0.58455,-0.45743,-0.28876,-0.076274,0.15203,0.40867,-0.21884,0.68669,0.96992,1.0304,1.2484,1.4088,1.4075,1.399,1.3909,1.4214,1.4645,0.031909,1.5418,1.5054,1.3298,1.029,0.70922,0.41237,0.13084,-0.10852,-0.33817,-0.50739,0.3255,-0.52546,-0.61505,-0.73401,-0.88549,-0.96314,-1.1087,-1.247,-1.3611,-1.3862,-1.2962,0.64476,-1.175,-1.0366,-0.91151,-0.84024,-0.7934,-0.76296,-0.85087,-0.92934,-0.99685,-1.0911,0.97688,-1.2098,-1.2895,-1.328,-1.2559,-1.2203,-1.1183,-0.97035,-0.85523,-0.70366,-0.58458,1.2392,1.3974,1.0
-0.80108,-0.7507,1.3128,1.356,1.4632,1.3982,1.1305,0.8428,0.57431,0.38852,0.032038,-0.31763,-0.52764,-0.58963,-0.85643,-0.84878,-0.75268,-0.53162,-0.26269,0.043093,0.37449,0.67847,1.0195,-0.23947,1.322,1.525,1.5778,1.3673,1.2684,1.3594,1.2621,0.98401,1.0296,1.2524,0.099795,1.4984,1.5575,1.4214,1.1165,0.76339,0.42547,0.097309,-0.20993,-0.48134,-0.70235,0.44679,-0.12023,-0.24382,-0.43509,-0.67599,-0.84209,-1.0607,-1.2474,-1.4108,-1.583,-1.5104,0.81094,-1.302,-1.1186,-0.90434,-0.70539,-0.55624,-0.52339,-0.66882,-0.88487,-1.099,-1.2781,1.0907,-1.3926,-1.4432,-1.3427,-1.2607,-1.1177,-0.96561,-0.81105,-0.59921,-0.38061,-0.23095,1.3765,1.3198,1.0
-0.85034,-0.74929,1.4871,1.4327,1.5014,1.62,1.645,1.5091,1.3206,1.0825,0.79444,0.51331,-0.61018,0.2175,-0.097586,-0.37555,-0.64086,-0.79782,-0.74676,-0.62877,-0.43265,-0.16182,0.12063,-0.32013,0.45282,0.76086,1.0832,1.2469,1.3815,1.4021,1.3975,1.3861,1.4498,1.4609,-0.007619,1.4452,1.375,1.1527,0.8315,0.57417,0.25198,-0.043814,-0.33159,-0.56,-0.76767,0.33345,-0.33282,-0.2357,-0.35848,-0.54897,-0.71953,-0.93181,-1.0972,-1.3288,-1.4765,-1.5221,0.67588,-1.3429,-1.138,-0.95282,-0.77849,-0.60349,-0.49381,-0.48348,-0.57588,-0.73905,-0.99332,0.91533,-1.1435,-1.3018,-1.3553,-1.3624,-1.2384,-1.1753,-1.0515,-0.87996,-0.70098,-0.4949,1.1874,1.4711,0.0
-0.84655,-0.77023,1.5374,1.4503,1.4296,1.501,1.5761,1.5215,1.3327,1.0679,0.73352,0.44443,-0.56118,0.10873,-0.18158,-0.47233,-0.76596,-0.90243,-0.84096,-0.66117,-0.44079,-0.16664,0.11234,-0.29425,0.39865,0.73084,1.0368,1.3456,1.4044,1.3337,1.3308,1.416,1.4254,1.4137,-0.003287,1.4384,1.409,1.2397,0.88349,0.60123,0.32139,0.013313,-0.26502,-0.55081,-0.75336,0.31869,-0.68985,-0.7336,-0.92885,-1.063,-1.2867,-1.451,-1.538,-1.4367,-1.2093,-1.0427,0.62519,-0.84686,-0.64394,-0.43318,-0.24432,-0.074702,0.065478,-0.046905,-0.28126,-0.4371,-0.64236,0.9248,-0.81348,-0.97132,-1.1056,-1.2343,-1.3706,-1.4759,-1.3943,-1.2358,-1.0667,-0.83985,1.1225,1.4002,1.0
-0.78416,-0.824,1.474,1.433,1.444,1.5799,1.6332,1.4601,1.3301,0.95222,0.73567,0.45085,-0.60693,0.1446,-0.16686,-0.4815,-0.65149,-0.7637,-0.70341,-0.5714,-0.37188,-0.11451,0.15933,-0.31843,0.45234,0.79628,1.1077,1.3232,1.3469,1.3301,1.3017,1.3626,1.3638,1.4142,-0.014911,1.4572,1.4677,1.2873,0.95026,0.62952,0.32304,0.033117,-0.24598,-0.48658,-0.69304,0.31703,-0.13526,-0.28347,-0.45109,-0.61275,-0.81329,-1.0547,-1.2928,-1.5155,-1.5788,-1.4241,0.63445,-1.2244,-1.0236,-0.80586,-0.61612,-0.46063,-0.44401,-0.56988,-0.78951,-1.0081,-1.167,0.90187,-1.303,-1.4208,-1.427,-1.3567,-1.2426,-1.0527,-0.90566,-0.71873,-0.47527,-0.27609,1.2049,1.4459,0.0
-0.33577,-0.34197,1.4031,1.3813,1.3912,1.4812,1.4603,1.3603,1.1358,0.93317,0.71867,0.49722,-0.25814,0.25209,0.00203,-0.21604,-0.29215,-0.28297,-0.19099,-0.049892,0.14542,0.35644,0.58733,-0.031636,0.82924,1.0412,1.0984,1.048,1.083,1.2572,1.3308,1.3844,1.3006,1.2371,0.19327,1.3091,1.2308,1.068,0.99201,0.79042,0.54201,0.30031,0.098742,-0.096172,-0.24914,0.43266,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,0.7229,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,0.98983,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,-1.1211,1.2235,1.3679,1.0
-0.43191,-0.38244,1.3946,1.3626,1.4033,1.485,1.3358,1.1852,0.95028,0.66534,0.41051,0.16669,-0.20794,-0.087935,-0.32986,-0.41733,-0.453,-0.3464,-0.1954,0.007289,0.2088,0.42224,0.65603,0.01299,0.89878,1.1424,1.3581,1.4413,1.3606,1.307,1.3056,1.3066,1.287,1.2747,0.24306,1.3203,1.3997,1.1785,1.0033,0.74691,0.50448,0.26911,0.034881,-0.18265,-0.35497,0.50471,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,0.76156,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,1.012,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,-1.0886,1.2709,1.4485,0.0
-0.41838,-0.3691,1.448,1.4233,1.4168,1.4606,1.4189,1.2396,1.0169,0.81484,0.56995,0.32277,-0.27087,0.06993,-0.19798,-0.41087,-0.43401,-0.43652,-0.3256,-0.1564,0.044331,0.27857,0.51409,-0.063672,0.75436,0.98046,1.2071,1.4399,1.4274,1.3316,1.3411,1.404,1.3829,1.3099,0.19351,1.3665,1.4425,1.2818,1.026,0.78091,0.52234,0.28281,0.025677,-0.18463,-0.34707,0.44094,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,0.68456,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,0.92437,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,-1.0804,1.1125,1.3268,0.0
-0.43782,-0.41877,1.3956,1.365,1.4384,1.5198,1.4931,1.2983,1.1245,0.90427,0.66934,0.46984,-0.29083,0.21518,-0.054142,-0.31488,-0.49148,-0.49121,-0.39959,-0.23922,-0.028158,0.1999,0.44211,-0.061408,0.68296,0.92486,1.1198,1.3485,1.4204,1.2925,1.2748,1.3068,1.3305,1.2952,0.2129,1.2693,1.3374,1.2799,1.0352,0.79661,0.54609,0.28647,0.038589,-0.17618,-0.36393,0.4656,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,0.7192,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,0.97675,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,-1.0809,1.2301,1.4683,0.0
-0.47882,-0.42896,1.4558,1.4066,1.3875,1.4631,1.489,1.3698,1.1539,0.90256,0.63277,0.38941,-0.25793,0.14089,-0.12285,-0.33946,-0.42635,-0.42025,-0.28305,-0.12519,0.077438,0.31316,0.55157,-0.038054,0.81544,1.0492,1.2736,1.4233,1.3857,1.3226,1.3227,1.3284,1.3465,1.2509,0.20115,1.2699,1.3794,1.1834,0.93523,0.7018,0.47898,0.23707,-0.001843,-0.20809,-0.38369,0.42949,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,0.68192,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,0.87661,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,-1.0853,1.0993,1.3471,0.0
-0.82991,-0.8243,1.4052,1.4008,1.4607,1.5167,1.5793,1.4911,1.265,1.0114,0.68982,0.37085,-0.64123,0.048608,-0.2667,-0.56069,-0.82498,-0.88937,-0.78306,-0.63233,-0.44101,-0.16101,0.12616,-0.41568,0.43203,0.7527,1.0731,1.4076,1.5138,1.4313,1.379,1.3558,1.3715,1.4302,-0.10465,1.5178,1.5917,1.3941,1.0302,0.70556,0.38359,0.022867,-0.28341,-0.53719,-0.76503,0.24141,-0.35619,-0.39926,-0.54012,-0.69169,-0.90527,-1.1604,-1.3542,-1.4216,-1.3949,-1.2402,0.56173,-1.0259,-0.87522,-0.67667,-0.52144,-0.38961,-0.43196,-0.52999,-0.69732,-0.78608,-1.0072,0.93157,-1.1971,-1.3269,-1.3514,-1.3606,-1.26,-1.1372,-0.91573,-0.69654,-0.51953,-0.44861,1.2329,1.4534,0.0
-0.7232,-0.7126,1.4072,1.4717,1.4698,1.4335,1.2764,1.0456,0.74489,0.54672,0.28459,0.006035,-0.47353,-0.23351,-0.48933,-0.667,-0.65439,-0.54527,-0.31295,-0.10075,0.12492,0.40357,0.71326,-0.28892,1.0013,1.2705,1.4784,1.486,1.4944,1.5319,1.4685,1.3792,1.506,1.511,0.006161,1.5902,1.5919,1.2717,0.95901,0.67075,0.36084,0.082068,-0.18627,-0.44341,-0.6664,0.29471,-0.59863,-0.6846,-0.76546,-0.84783,-0.97747,-1.1518,-1.2817,-1.3347,-1.384,-1.2761,0.58989,-1.1465,-0.99428,-0.80866,-0.70355,-0.59034,-0.50352,-0.5981,-0.71944,-0.83985,-1.0251,0.83088,-1.136,-1.2135,-1.2714,-1.3044,-1.2599,-1.1797,-1.0867,-0.97,-0.81724,-0.69321,1.0838,1.2738,0.0
-0.58853,-0.51646,1.3607,1.3611,1.3999,1.4691,1.3696,1.2098,0.88818,0.56395,0.28681,0.018157,-0.37141,-0.24555,-0.5039,-0.56755,-0.61879,-0.52932,-0.38747,-0.13505,0.11889,0.37105,0.65839,-0.12227,0.92325,1.2266,1.4575,1.4776,1.4589,1.4363,1.3356,1.2645,1.3608,1.4529,0.14438,1.4989,1.5122,1.3088,1.0369,0.71086,0.46934,0.13225,-0.090478,-0.36747,-0.50207,0.37163,-0.51169,-0.59006,-0.73293,-0.78898,-0.92023,-1.1043,-1.2533,-1.4357,-1.4464,-1.3557,0.57681,-1.2034,-1.0674,-0.91141,-0.80431,-0.67357,-0.58372,-0.62509,-0.77135,-0.95235,-1.0519,0.84514,-1.2018,-1.3168,-1.3527,-1.4065,-1.3532,-1.2177,-1.0892,-0.96462,-0.78817,-0.61566,1.1982,1.3615,0.0
-0.70956,-0.71312,1.4294,1.4382,1.4806,1.5881,1.556,1.3742,1.1647,0.82601,0.50311,0.13529,-0.50239,-0.163,-0.45616,-0.66685,-0.71322,-0.68036,-0.52039,-0.31296,-0.067323,0.207,0.47529,-0.27321,0.77618,1.0652,1.3883,1.3615,1.2647,1.3786,1.4276,1.4398,1.3896,1.3122,0.024086,1.3649,1.4609,1.1766,0.94883,0.64085,0.29895,0.019177,-0.24947,-0.45888,-0.64058,0.32481,-0.31261,-0.45086,-0.58315,-0.7736,-0.96216,-1.1461,-1.3184,-1.4995,-1.5458,-1.3635,0.66847,-1.1937,-1.0658,-0.85959,-0.66714,-0.49068,-0.4782,-0.61738,-0.74976,-0.90736,-1.057,0.90895,-1.1915,-1.319,-1.3517,-1.3496,-1.268,-1.0973,-0.94143,-0.77902,-0.6229,-0.46568,1.2724,1.4652,0.0
-0.71217,-0.61475,1.471,1.462,1.5144,1.631,1.5657,1.4046,1.2341,1.0162,0.74262,0.46364,-0.52567,0.17447,-0.11793,-0.40655,-0.61433,-0.67704,-0.62192,-0.43869,-0.2431,0.008946,0.29717,-0.26885,0.60128,0.89096,1.1724,1.2751,1.3525,1.4206,1.4306,1.4312,1.4203,1.4477,0.032007,1.3791,1.2844,1.0189,0.92027,0.69877,0.37588,0.074039,-0.19026,-0.45769,-0.6324,0.3336,-0.71077,-0.6002,-0.45909,-0.53093,-0.64986,-0.84415,-1.0097,-1.18,-1.367,-1.4827,0.66531,-1.3767,-1.261,-1.0912,-0.96848,-0.81815,-0.66277,-0.56235,-0.65229,-0.76771,-0.90765,0.97178,-1.0453,-1.172,-1.2515,-1.3469,-1.3106,-1.2709,-1.1352,-1.0647,-0.94859,-0.84774,1.2093,1.4256,1.0
-0.90618,-0.84182,1.4203,1.3766,1.4112,1.457,1.5593,1.4354,1.1909,0.91334,0.57142,0.23086,-0.74138,-0.077956,-0.44233,-0.71507,-0.89862,-0.93844,-0.79391,-0.55931,-0.30138,-0.006798,0.30302,-0.43839,0.64048,0.96505,1.294,1.5253,1.542,1.4057,1.3429,1.3599,1.362,1.4977,-0.1262,1.5641,1.5025,1.3787,1.0219,0.64173,0.33607,-0.001973,-0.28488,-0.60006,-0.84501,0.20483,-0.28894,-0.28915,-0.46212,-0.66749,-0.89835,-1.1088,-1.2627,-1.4611,-1.4598,-1.322,0.53607,-1.1023,-0.88181,-0.70448,-0.56323,-0.37734,-0.36717,-0.463,-0.57124,-0.73255,-0.90621,0.8691,-0.9835,-1.1711,-1.3443,-1.4369,-1.3684,-1.2113,-0.94408,-0.70724,-0.51425,-0.35743,1.1568,1.4318,0.0
-0.45741,-0.45954,1.4803,1.4733,1.4567,1.5051,1.4394,1.3237,1.1268,0.91451,0.67623,0.44845,-0.30097,0.22475,-0.019022,-0.20598,-0.38901,-0.46313,-0.4352,-0.28314,-0.08757,0.12485,0.3502,-0.081229,0.58319,0.8209,1.0696,1.3137,1.4386,1.3869,1.4296,1.4507,1.4018,1.3775,0.16616,1.382,1.4154,1.2533,1.0051,0.74876,0.49605,0.24339,0.008457,-0.2077,-0.38703,0.41757,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,0.64556,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,0.91168,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,-1.0715,1.0972,1.3154,0.0
-0.45109,-0.46526,1.4684,1.4451,1.3715,1.409,1.518,1.4772,1.2651,1.0843,0.86225,0.62825,-0.29616,0.39424,0.15705,-0.095997,-0.31318,-0.39564,-0.44411,-0.33859,-0.13983,0.066099,0.31879,-0.046507,0.5562,0.8142,1.0385,1.2571,1.3496,1.406,1.3369,1.3442,1.3215,1.2886,0.20542,1.3058,1.3349,1.2133,0.98072,0.72494,0.48704,0.25077,0.015927,-0.21308,-0.38922,0.44353,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,0.64844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,0.91818,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,-1.0844,1.0744,1.3383,0.0
-0.72388,-0.744,1.3999,1.3766,1.4225,1.5242,1.5051,1.4096,1.1793,0.89295,0.5901,0.30062,-0.55189,0.006584,-0.27483,-0.53065,-0.71016,-0.71179,-0.6737,-0.49877,-0.27066,0.007899,0.29435,-0.29309,0.58216,0.92397,1.2334,1.4738,1.5284,1.3972,1.3401,1.3766,1.35,1.418,0.007502,1.5656,1.523,1.2634,0.96367,0.65499,0.34402,0.03167,-0.245,-0.49254,-0.67358,0.33261,-0.34016,-0.48683,-0.68021,-0.84402,-0.9998,-1.23,-1.4056,-1.5461,-1.4768,-1.2777,0.6668,-1.07,-0.8545,-0.66834,-0.50115,-0.35607,-0.42976,-0.62668,-0.76646,-0.95668,-1.1314,0.91503,-1.2602,-1.3782,-1.3771,-1.3353,-1.2815,-1.0934,-0.941,-0.77862,-0.55686,-0.33217,1.1984,1.3773,0.0
-0.91921,-0.85851,1.3195,1.2769,1.3377,1.471,1.5375,1.3935,1.112,0.84859,0.48676,0.14159,-0.62124,-0.1675,-0.48974,-0.74773,-0.90237,-0.80482,-0.65245,-0.41783,-0.17301,0.13846,0.47018,-0.36283,0.8101,1.1189,1.352,1.5932,1.4898,1.327,1.2578,1.2459,1.3112,1.3899,-0.013281,1.51,1.4939,1.33,0.97878,0.63993,0.29349,-0.035759,-0.34259,-0.60389,-0.81397,0.32133,-0.21669,-0.19221,-0.37132,-0.62899,-0.9368,-1.2279,-1.4356,-1.5331,-1.5038,-1.3285,0.64113,-1.108,-0.8897,-0.57768,-0.33063,-0.23982,-0.32908,-0.42421,-0.59796,-0.79564,-1.0964,0.93442,-1.2853,-1.4565,-1.4372,-1.3904,-1.3309,-1.1919,-0.96867,-0.67478,-0.4503,-0.32956,1.2432,1.3905,0.0
-0.63861,-0.61478,1.3013,1.3748,1.4143,1.3565,1.2263,0.96049,0.72669,0.3949,0.074571,-0.22392,-0.41941,-0.50108,-0.64549,-0.67139,-0.57023,-0.35997,-0.094585,0.14033,0.36486,0.59334,0.88232,-0.14216,1.1818,1.4426,1.5659,1.448,1.4179,1.3909,1.3036,1.3763,1.3142,1.3369,0.1132,1.4263,1.4729,1.3891,1.0756,0.76583,0.46166,0.16583,-0.11682,-0.37752,-0.57679,0.38639,-0.39737,-0.51393,-0.71225,-0.91029,-1.0615,-1.2035,-1.3242,-1.467,-1.5158,-1.3639,0.63889,-1.2017,-1.0885,-0.94227,-0.74559,-0.59139,-0.55459,-0.63101,-0.73946,-0.90301,-1.0984,0.85841,-1.186,-1.3531,-1.4032,-1.3736,-1.2917,-1.166,-1.0224,-0.8707,-0.67259,-0.47423,1.0938,1.2954,0.0
-0.48782,-0.47503,1.4371,1.4473,1.4283,1.5121,1.4541,1.2536,0.9901,0.7778,0.53946,0.28361,-0.29336,0.046901,-0.12419,-0.35791,-0.44047,-0.4692,-0.36823,-0.20147,0.02248,0.25138,0.52096,-0.066971,0.78476,1.0011,1.2202,1.4741,1.4376,1.3956,1.4167,1.4648,1.387,1.3742,0.17819,1.4301,1.3524,1.1689,0.94739,0.70113,0.44874,0.20125,-0.033511,-0.25117,-0.42609,0.45103,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,0.68858,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,0.96205,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,-1.0655,1.1342,1.3747,0.0
-0.81796,-0.71365,1.3212,1.3307,1.417,1.5467,1.4293,1.2194,0.88359,0.59128,0.26232,-0.021242,-0.58391,-0.23953,-0.45135,-0.67285,-0.75802,-0.64781,-0.4452,-0.20809,0.07841,0.35932,0.67592,-0.2817,1.0006,1.3032,1.5532,1.4983,1.422,1.4237,1.2652,1.1946,1.34,1.5329,0.007106,1.6453,1.6203,1.3206,1.0258,0.68847,0.33254,0.036951,-0.27487,-0.55356,-0.75262,0.25945,-0.50158,-0.41136,-0.56749,-0.71606,-0.82099,-1.0301,-1.23,-1.4004,-1.4569,-1.3166,0.55853,-1.1565,-0.9926,-0.81512,-0.73794,-0.64285,-0.5372,-0.47848,-0.66526,-0.85061,-0.99734,0.90853,-1.1316,-1.2668,-1.279,-1.3017,-1.2352,-1.2008,-1.116,-0.96984,-0.79713,-0.6185,1.1972,1.415,0.0
-0.34069,-0.28461,1.3089,1.2966,1.4001,1.5103,1.4025,1.2171,1.0646,0.9298,0.73115,0.48851,-0.19099,0.25172,0.021067,-0.1354,-0.26484,-0.31671,-0.24148,-0.10941,0.08673,0.28446,0.50898,0.000724,0.7569,1.0172,1.2631,1.3576,1.3416,1.2164,1.2199,1.3094,1.2944,1.2677,0.23954,1.2905,1.3747,1.1822,0.98461,0.74513,0.50602,0.27515,0.061605,-0.13645,-0.25305,0.49695,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,0.76684,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,0.97008,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,-1.1207,1.1386,1.3146,0.0
-0.4031,-0.38179,1.4618,1.4314,1.4384,1.4896,1.3316,1.1627,0.91061,0.67282,0.42534,0.16068,-0.2624,-0.1098,-0.27792,-0.40603,-0.44954,-0.40164,-0.25545,-0.069945,0.14969,0.36925,0.62089,-0.03186,0.86384,1.0424,1.23,1.3966,1.4236,1.3503,1.3888,1.3804,1.3493,1.3667,0.23057,1.4685,1.3939,1.1708,0.93451,0.69893,0.48497,0.24223,0.015101,-0.18486,-0.34577,0.50916,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,0.72198,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,1.0079,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,-1.0791,1.2025,1.4565,0.0
-0.70152,-0.6161,1.3562,1.3839,1.4219,1.352,1.2273,0.97245,0.66918,0.43018,0.14628,-0.14389,-0.42039,-0.42433,-0.66139,-0.69504,-0.6445,-0.44888,-0.21208,0.025394,0.29855,0.54181,0.82212,-0.17989,1.1159,1.4498,1.5811,1.567,1.3733,1.3115,1.3494,1.3257,1.4325,1.5393,0.11053,1.6453,1.4534,1.2678,0.95954,0.65601,0.36613,0.097459,-0.17306,-0.42385,-0.5926,0.42904,-0.61019,-0.70311,-0.82619,-0.94568,-1.0688,-1.175,-1.3021,-1.3232,-1.2646,-1.2072,0.74423,-1.1425,-1.0338,-0.87902,-0.75861,-0.66864,-0.6668,-0.75855,-0.84092,-0.97204,-1.1248,1.0167,-1.2256,-1.292,-1.2906,-1.2506,-1.1407,-1.0882,-0.93757,-0.82098,-0.73151,-0.60793,1.2218,1.3341,0.0
-0.64911,-0.67403,1.4509,1.3926,1.4578,1.5427,1.51,1.2933,1.0796,0.79618,0.52423,0.22029,-0.46463,-0.061484,-0.32838,-0.56503,-0.6735,-0.5945,-0.46877,-0.26897,-0.051383,0.21593,0.49074,-0.23309,0.74498,0.99198,1.2527,1.4426,1.4567,1.4148,1.3829,1.3624,1.3798,1.4148,0.074296,1.5197,1.477,1.2284,0.95568,0.66223,0.39727,0.12183,-0.15159,-0.39112,-0.59622,0.41151,-0.67478,-0.74915,-0.85119,-0.97412,-1.0993,-1.2117,-1.2891,-1.288,-1.2485,-1.1093,0.73038,-0.98078,-0.84802,-0.80942,-0.8125,-0.74646,-0.71843,-0.84838,-0.89819,-0.97348,-1.074,0.96653,-1.1711,-1.2644,-1.2992,-1.3116,-1.274,-1.1413,-1.0053,-0.84053,-0.70267,-0.65142,1.2131,1.4625,1.0
-0.42075,-0.36673,1.4038,1.3433,1.4468,1.5515,1.496,1.3803,1.1245,0.95009,0.70174,0.45956,-0.24821,0.21975,-0.063536,-0.24988,-0.43141,-0.43152,-0.3455,-0.20686,-0.025293,0.17992,0.40636,-0.016232,0.64448,0.87966,1.1165,1.3235,1.3317,1.253,1.2562,1.3056,1.308,1.2504,0.24465,1.2645,1.3532,1.2184,1.0437,0.79514,0.54818,0.32215,0.06008,-0.15522,-0.32712,0.50514,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,0.75444,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,0.99618,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,-1.093,1.2136,1.427,0.0
