@relation Plane

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.4558,2.2817,2.109,1.9173,1.7251,1.5494,1.3621,1.1701,0.97912,0.78723,0.59537,0.40487,0.21318,0.021571,-0.16995,-0.35555,-0.43547,-0.56245,-0.74184,-0.92981,-1.0712,-1.205,-1.3013,-1.381,-1.4319,-1.4512,-1.3842,-1.2905,-1.1405,-1.0272,-1.1107,-1.1931,-1.258,-1.3208,-1.2461,-1.2173,-1.1282,-0.99416,-0.84469,-0.68275,-0.51077,-0.3307,-0.15195,0.047342,0.22453,0.35514,0.5012,0.63732,0.72282,0.67344,0.53969,0.41162,0.27664,0.16141,0.039637,-0.063388,-0.16481,-0.26054,-0.32922,-0.40253,-0.46336,-0.4556,-0.27363,-0.090215,0.094701,0.28086,0.46807,0.65774,0.84499,0.94511,1.0388,1.2314,1.4253,1.6197,1.5893,1.4024,1.213,1.0217,0.83075,0.63768,0.45138,0.26616,0.079183,-0.10699,-0.2922,-0.48023,-0.49501,-0.44956,-0.39062,-0.31906,-0.23587,-0.14206,-0.038622,0.073447,0.18622,0.30775,0.43343,0.52288,0.4904,0.36935,0.23939,0.10007,-0.084056,-0.25688,-0.43762,-0.59838,-0.76004,-0.90158,-1.0536,-1.167,-1.2596,-1.3281,-1.285,-1.1895,-1.0948,-1.0007,-1.0933,-1.2414,-1.3639,-1.3843,-1.3447,-1.2672,-1.1831,-1.056,-0.91494,-0.73952,-0.56274,-0.42327,-0.33563,-0.14633,0.041292,0.23168,0.42,0.61089,0.80191,0.99306,1.1825,1.3723,1.561,1.749,1.9399,2.1309,2.3211,2.456,1
1.3015,1.1392,1.0153,0.82192,0.62627,0.53858,0.58249,0.65464,0.71976,0.79471,0.86245,0.8223,0.63793,0.41738,0.22618,0.0246,-0.16982,-0.35532,-0.53843,-0.72966,-0.91869,-1.1053,-1.2885,-1.4722,-1.6378,-1.7974,-1.8774,-1.7285,-1.5545,-1.371,-1.1812,-0.99673,-0.80297,-0.60822,-0.4189,-0.22771,-0.16764,0.006189,-0.006946,-0.07325,0.10863,0.10481,0.047731,-0.024,-0.11494,-0.21931,-0.37456,-0.50079,-0.64633,-0.76214,-0.83769,-0.89753,-0.92757,-0.95753,-0.9003,-0.73233,-0.54378,-0.37123,-0.18974,-0.01068,0.17507,0.35486,0.54703,0.73052,0.88736,0.91986,1.0268,1.2226,1.4179,1.6129,1.8082,2.0039,2.1999,2.3965,2.5757,2.4014,2.2102,2.0181,1.8276,1.6348,1.4423,1.2502,1.0587,0.91231,0.90003,0.75904,0.58152,0.40084,0.21611,0.032925,-0.14138,-0.31983,-0.48711,-0.66476,-0.82625,-0.87198,-0.84894,-0.82685,-0.78452,-0.69799,-0.60903,-0.48789,-0.37139,-0.24556,-0.18728,-0.10963,-0.061175,-0.06896,-0.18693,-0.12111,-0.19196,-0.31249,-0.43517,-0.62982,-0.82353,-1.016,-1.2121,-1.4039,-1.5894,-1.7583,-1.7427,-1.6148,-1.4594,-1.2953,-1.118,-0.93338,-0.74389,-0.54093,-0.35764,-0.15883,0.054144,0.24237,0.44934,0.65003,0.77097,0.70545,0.65007,0.60535,0.55423,0.54177,0.73514,0.93061,1.125,1.3023,5
2.7565,2.5351,2.3047,2.0783,1.8509,1.6278,1.4037,1.1808,0.95846,0.73671,0.54739,0.36939,0.2131,0.028759,-0.177,-0.38197,-0.58273,-0.78261,-0.97923,-1.1717,-1.3592,-1.4515,-1.49,-1.4831,-1.478,-1.4277,-1.3501,-1.2379,-1.1149,-0.97904,-0.81657,-0.64389,-0.4586,-0.26268,-0.058386,0.030402,0.13775,0.17996,0.22008,0.15653,-0.020448,-0.19237,-0.35592,-0.50932,-0.652,-0.77962,-0.90009,-0.78089,-0.64421,-0.40736,-0.15685,0.10675,0.35691,0.54186,0.71559,0.88351,0.79443,0.73131,0.68639,0.64493,0.6187,0.61842,0.53325,0.41648,0.23327,0.02771,-0.20114,-0.38347,-0.60366,-0.54362,-0.66873,-0.60969,-0.62221,-0.5604,-0.63306,-0.50712,-0.2893,-0.069372,0.13628,0.34591,0.55809,0.62264,0.63458,0.65686,0.67376,0.71279,0.74656,0.73461,0.57301,0.36304,0.12667,-0.12753,-0.36394,-0.54519,-0.67017,-0.77502,-0.67278,-0.55098,-0.41676,-0.27455,-0.13503,0.030323,0.15719,0.16214,0.10839,0.048826,-0.11018,-0.28036,-0.45694,-0.63424,-0.80169,-0.96727,-1.0844,-1.2153,-1.313,-1.3904,-1.4499,-1.4938,-1.4986,-1.4783,-1.4366,-1.3163,-1.1315,-0.95449,-0.76062,-0.57515,-0.38386,-0.19428,0.000127,0.14958,0.29615,0.44685,0.61056,0.7997,1.0095,1.2138,1.4246,1.6358,1.8419,2.0486,2.2558,2.4634,2.6622,2.7608,6
2.737,2.5098,2.2778,2.0492,1.8199,1.5952,1.3686,1.1422,0.9168,0.6822,0.52917,0.37555,0.23055,0.018566,-0.19151,-0.40042,-0.60528,-0.80882,-1.0072,-1.2042,-1.3517,-1.3932,-1.4171,-1.4277,-1.3927,-1.3323,-1.2542,-1.143,-1.0189,-0.88677,-0.73761,-0.5687,-0.3897,-0.20353,-0.009985,0.070696,0.13113,0.20336,0.22317,0.10019,-0.086984,-0.26016,-0.42868,-0.58654,-0.7227,-0.85259,-0.95381,-1.0209,-0.77406,-0.53293,-0.28636,-0.039502,0.20758,0.46352,0.66112,0.7968,0.87452,0.81802,0.77311,0.73478,0.72726,0.71769,0.57844,0.35011,0.13513,-0.099903,-0.3073,-0.49887,-0.659,-0.58605,-0.65106,-0.51233,-0.61813,-0.60957,-0.60031,-0.45025,-0.28244,-0.067808,0.14988,0.36235,0.57435,0.68049,0.69608,0.70531,0.72252,0.74998,0.78751,0.8145,0.65331,0.46408,0.23353,-0.00483,-0.24451,-0.4834,-0.5896,-0.54987,-0.53594,-0.62054,-0.48474,-0.35651,-0.2049,-0.061375,0.075362,0.081297,-0.000282,-0.051638,-0.18776,-0.35522,-0.53515,-0.69701,-0.85588,-0.99753,-1.1152,-1.233,-1.314,-1.3964,-1.448,-1.472,-1.4704,-1.4545,-1.413,-1.3046,-1.123,-0.93618,-0.74511,-0.5584,-0.36576,-0.17591,0.013493,0.17412,0.31996,0.47341,0.63812,0.83141,1.0383,1.2458,1.454,1.6626,1.8717,2.0745,2.2846,2.4886,2.6871,2.7477,6
2.4797,2.2032,1.9374,1.6751,1.4081,1.1552,0.89692,0.64227,0.38732,0.13244,-0.11989,-0.13919,-0.14733,-0.39395,-0.62828,-0.85232,-1.0505,-1.2376,-1.3881,-1.5009,-1.5406,-1.3699,-1.1706,-0.97111,-0.76155,-0.54421,-0.31392,-0.086525,0.14481,0.38202,0.61648,0.85962,1.1003,1.3333,1.4622,1.5426,1.3915,1.1408,0.89046,0.64118,0.39144,0.14378,-0.10266,-0.35023,-0.59606,-0.83881,-1.0792,-1.3179,-1.5481,-1.7785,-2.0005,-1.8544,-1.6149,-1.2932,-0.9537,-0.61404,-0.2743,0.0655,0.40534,0.65755,0.732,0.60878,0.45058,0.28448,0.12897,0.001109,-0.17679,-0.12023,0.11018,0.31019,0.070252,-0.18439,-0.32523,-0.12436,-0.035446,-0.27344,-0.29345,-0.15295,-0.000907,0.26528,0.51434,0.35234,0.3474,0.52668,0.69996,0.73081,0.54293,0.2805,0.012442,-0.26594,-0.54959,-0.82415,-1.1069,-1.3778,-1.5626,-1.7306,-1.6247,-1.383,-1.149,-0.89938,-0.64766,-0.40482,-0.15008,0.10551,0.35754,0.60942,0.86683,1.1246,1.3716,1.4118,1.2935,1.1241,0.83915,0.56564,0.28928,0.02091,-0.24401,-0.50207,-0.75135,-0.99096,-1.2143,-1.2866,-1.2383,-1.1603,-1.0556,-0.9278,-0.78046,-0.61679,-0.4396,-0.22806,-0.10669,-0.15507,-0.14207,0.10147,0.34623,0.59197,0.83851,1.0986,1.3397,1.5817,1.8362,2.0739,2.3078,2.4846,4
2.6957,2.516,2.3143,2.1114,1.9097,1.7082,1.5063,1.3042,1.1024,0.90104,0.70005,0.50476,0.33089,0.16694,0.014179,-0.15976,-0.3404,-0.53109,-0.71761,-0.89805,-1.0722,-1.2516,-1.4268,-1.5732,-1.6119,-1.6312,-1.6017,-1.5561,-1.4812,-1.3603,-1.2153,-1.0697,-0.90738,-0.7309,-0.54026,-0.32503,-0.1188,0.03872,0.10204,0.19332,0.23904,0.21005,0.063919,-0.086221,-0.22308,-0.35184,-0.48483,-0.5959,-0.69619,-0.80004,-0.72525,-0.56737,-0.34551,-0.072303,0.20132,0.4391,0.62079,0.78771,0.79528,0.74622,0.71145,0.68661,0.65312,0.64829,0.63447,0.43072,0.22664,-0.003927,-0.22364,-0.41296,-0.44954,-0.55124,-0.58875,-0.46935,-0.62077,-0.48605,-0.48271,-0.46119,-0.28346,-0.072677,0.16824,0.3686,0.56919,0.64183,0.64568,0.66038,0.68585,0.72192,0.75615,0.75929,0.59267,0.40896,0.14823,-0.14053,-0.36757,-0.49367,-0.63961,-0.66584,-0.55812,-0.4339,-0.30288,-0.16325,-0.015967,0.1381,0.19251,0.12819,0.073682,0.027255,-0.13249,-0.33832,-0.55927,-0.76852,-0.96083,-1.1214,-1.2589,-1.3725,-1.4669,-1.5306,-1.5519,-1.5461,-1.509,-1.3603,-1.1893,-1.0202,-0.83801,-0.66312,-0.47972,-0.29621,-0.1177,0.046318,0.21418,0.34486,0.52309,0.71949,0.92209,1.1236,1.3256,1.5282,1.7313,1.9348,2.1382,2.3425,2.547,2.6951,6
2.7236,2.5556,2.3561,2.1542,1.9504,1.7482,1.5439,1.3436,1.1399,0.94075,0.7378,0.54431,0.37667,0.21746,0.067761,-0.098419,-0.28039,-0.46771,-0.65257,-0.84565,-1.0248,-1.1999,-1.3833,-1.5481,-1.6111,-1.6473,-1.6355,-1.5934,-1.5395,-1.4621,-1.3391,-1.2181,-1.068,-0.9038,-0.73802,-0.56156,-0.35412,-0.1613,0.017763,0.11626,0.18215,0.2377,0.25985,0.13468,-0.019432,-0.15367,-0.28686,-0.41451,-0.54099,-0.64105,-0.73199,-0.82544,-0.69191,-0.50842,-0.24988,0.0092,0.26484,0.47249,0.65054,0.8096,0.78862,0.74093,0.69495,0.68023,0.65323,0.65831,0.54128,0.33633,0.12413,-0.10077,-0.31197,-0.50947,-0.46352,-0.46051,-0.54898,-0.47015,-0.64702,-0.42783,-0.5045,-0.34333,-0.13745,0.07104,0.29259,0.49071,0.62656,0.63475,0.648,0.66659,0.70631,0.74397,0.69746,0.54667,0.35162,0.08894,-0.15551,-0.28954,-0.39967,-0.54769,-0.64581,-0.52749,-0.40153,-0.25971,-0.11496,0.045049,0.19166,0.19708,0.15046,0.091683,0.037934,-0.13752,-0.35222,-0.55587,-0.74795,-0.92616,-1.0657,-1.2082,-1.3278,-1.4211,-1.4728,-1.5003,-1.497,-1.4562,-1.2979,-1.1322,-0.95699,-0.77554,-0.59509,-0.411,-0.22383,-0.039243,0.13162,0.30661,0.49443,0.67168,0.87771,1.0842,1.2914,1.4989,1.7075,1.9167,2.1265,2.3369,2.5495,2.7197,6
2.7362,2.5403,2.3296,2.1197,1.9103,1.7015,1.4931,1.285,1.0773,0.87005,0.66407,0.46768,0.28501,0.11204,-0.068851,-0.26104,-0.45083,-0.64394,-0.82814,-1.0158,-1.193,-1.3715,-1.5052,-1.5406,-1.5518,-1.5355,-1.4779,-1.3854,-1.2691,-1.1233,-0.97128,-0.78479,-0.58211,-0.38696,-0.16308,0.024149,0.078421,0.14188,0.21611,0.24052,0.15638,-0.003185,-0.15612,-0.30155,-0.4477,-0.57747,-0.69105,-0.8008,-0.87149,-0.70882,-0.50003,-0.22606,0.052879,0.33411,0.53807,0.70056,0.80142,0.75855,0.70967,0.67107,0.6495,0.64407,0.62263,0.43924,0.24221,0.039804,-0.20306,-0.37789,-0.54439,-0.52899,-0.55154,-0.63081,-0.50198,-0.7075,-0.54009,-0.55506,-0.54516,-0.33246,-0.14706,0.098066,0.31465,0.51743,0.62835,0.64303,0.66049,0.68275,0.71381,0.74617,0.75525,0.61918,0.44736,0.21302,-0.066089,-0.30008,-0.47736,-0.59086,-0.71943,-0.63441,-0.51089,-0.39009,-0.24446,-0.10059,0.050093,0.17579,0.17945,0.085209,0.037785,-0.11323,-0.29719,-0.50039,-0.6937,-0.87515,-1.032,-1.1537,-1.2902,-1.3929,-1.475,-1.5114,-1.5338,-1.5133,-1.4725,-1.332,-1.1604,-0.98393,-0.8033,-0.61928,-0.44085,-0.25457,-0.074312,0.088424,0.24594,0.40614,0.57492,0.76875,0.97086,1.1767,1.3797,1.5833,1.7848,1.9893,2.1941,2.3973,2.5992,2.7375,6
2.5795,2.2822,2.0011,1.7263,1.4635,1.2034,0.93454,0.66182,0.39294,0.12454,-0.024019,-0.007489,-0.21174,-0.44439,-0.68834,-0.913,-1.1124,-1.2821,-1.4191,-1.4405,-1.2672,-1.0764,-0.87237,-0.66912,-0.44598,-0.20781,0.017167,0.25082,0.49588,0.73934,0.97921,1.2168,1.4044,1.5098,1.4583,1.1952,0.93317,0.67141,0.41004,0.14915,-0.11115,-0.37043,-0.62928,-0.88541,-1.1401,-1.392,-1.6402,-1.8873,-2.1133,-1.9093,-1.5922,-1.2631,-0.92837,-0.59314,-0.25758,0.064723,0.36395,0.50756,0.46911,0.29246,0.12048,-0.039711,-0.18628,-0.40229,-0.35053,-0.16593,0.090102,0.32789,0.3776,0.10101,-0.16742,-0.43033,-0.5375,-0.42885,-0.20658,-0.29198,-0.47094,-0.3808,-0.20168,0.061878,0.32103,0.58863,0.436,0.1923,-0.015118,0.16882,0.35818,0.49968,0.49604,0.2528,-0.010151,-0.29334,-0.57608,-0.8582,-1.1317,-1.4132,-1.6381,-1.7904,-1.6825,-1.4285,-1.1712,-0.91116,-0.64921,-0.38586,-0.12146,0.14375,0.40959,0.67595,0.94271,1.2098,1.3964,1.3322,1.2142,0.92765,0.63946,0.35472,0.071661,-0.20155,-0.46901,-0.72451,-0.96353,-1.1916,-1.1601,-1.0755,-0.98402,-0.84878,-0.711,-0.53901,-0.35377,-0.15765,0.057723,0.027272,0.074556,0.33728,0.59062,0.74828,0.95688,1.2084,1.4456,1.6924,1.9467,2.1945,2.4368,2.5859,4
2.8398,2.6176,2.396,2.1747,1.9526,1.7315,1.5097,1.2882,1.0657,0.84451,0.62223,0.40003,0.38958,0.39105,0.20638,-0.010188,-0.22141,-0.44026,-0.61528,-0.81027,-1.0066,-1.1892,-1.3261,-1.3691,-1.3385,-1.1564,-1.1475,-1.198,-1.1711,-1.0287,-0.85207,-0.67336,-0.45966,-0.21375,0.013964,0.11894,0.17134,0.15388,0.12453,0.01908,-0.20202,-0.42019,-0.63825,-0.83785,-1.0216,-1.1856,-1.3372,-1.3808,-1.2005,-0.99615,-0.71783,-0.53212,-0.24107,0.068675,0.35152,0.56687,0.67062,0.58468,0.45657,0.32337,0.21,0.25067,0.45819,0.67395,0.87929,0.77105,0.55491,0.32978,0.10796,-0.11009,-0.33847,-0.36092,-0.3413,-0.44485,-0.48329,-0.33525,-0.3495,-0.27695,-0.038156,0.19132,0.42384,0.6519,0.82096,0.67444,0.47958,0.26476,0.31778,0.42956,0.5657,0.53383,0.36032,0.092024,-0.20006,-0.50161,-0.71606,-0.95686,-1.1683,-1.3446,-1.328,-1.1713,-1.0031,-0.8354,-0.63901,-0.42577,-0.20833,-0.002454,0.064241,0.10506,0.10367,0.037486,-0.13936,-0.36614,-0.56797,-0.76973,-0.96505,-1.1192,-1.1743,-1.1195,-1.0777,-1.3106,-1.346,-1.3181,-1.1527,-0.96753,-0.77381,-0.58147,-0.39497,-0.17798,0.035183,0.25388,0.39565,0.36971,0.4899,0.70958,0.93132,1.1532,1.3751,1.5958,1.8167,2.0367,2.2571,2.4774,2.6972,2.84,7
2.4581,2.344,2.1663,1.9842,1.7973,1.6156,1.4289,1.2406,1.0506,0.86429,0.67257,0.48088,0.28922,0.09762,-0.093925,-0.24972,-0.42003,-0.48783,-0.64316,-0.82496,-1.0058,-1.13,-1.2419,-1.3389,-1.4145,-1.4768,-1.5008,-1.5158,-1.4028,-1.2845,-1.0901,-1.1132,-1.2032,-1.2773,-1.3502,-1.3859,-1.2813,-1.2595,-1.1541,-1.0354,-0.9057,-0.76698,-0.62079,-0.46842,-0.31094,-0.14921,0.01609,0.18111,0.31542,0.44084,0.59324,0.68801,0.64992,0.51583,0.38318,0.26595,0.14532,0.036904,-0.073982,-0.17611,-0.25162,-0.33304,-0.40272,-0.44252,-0.46883,-0.31365,-0.11765,0.080182,0.27704,0.4748,0.66973,0.87501,0.95355,1.0245,1.2216,1.3865,1.5824,1.5939,1.424,1.2432,1.053,0.88923,0.69927,0.48831,0.32008,0.13093,-0.042348,-0.23025,-0.40081,-0.46121,-0.42654,-0.36342,-0.28825,-0.21061,-0.11721,-0.011229,0.10653,0.22605,0.35537,0.48683,0.55178,0.47783,0.33331,0.21689,0.067725,-0.12011,-0.32367,-0.51059,-0.66806,-0.83782,-0.97763,-1.1118,-1.2131,-1.2466,-1.179,-1.0901,-0.98893,-0.95558,-1.1182,-1.2444,-1.3103,-1.2755,-1.205,-1.1058,-0.98691,-0.8244,-0.64416,-0.46322,-0.40577,-0.25403,-0.06294,0.1268,0.3168,0.50943,0.70013,0.89334,1.0871,1.2812,1.4756,1.6735,1.8707,2.0687,2.2708,2.4536,1
2.5413,2.3057,2.0562,1.8063,1.5571,1.3085,1.104,0.91078,0.72184,0.53306,0.31943,0.078064,0.042709,0.070372,-0.011536,-0.25853,-0.50533,-0.68739,-0.91158,-1.1209,-0.87325,-0.63412,-0.62408,-0.80106,-0.97281,-1.2134,-1.4118,-1.5541,-1.6445,-1.6736,-1.6377,-1.4894,-1.3357,-1.0989,-1.1475,-1.2269,-1.2953,-1.3371,-1.2851,-1.1004,-0.88497,-0.72501,-0.53585,-0.44476,-0.59818,-0.45876,-0.19238,0.077986,0.004796,0.20182,0.34562,0.45057,0.56903,0.68394,0.8263,0.93222,0.76705,0.55956,0.45374,0.66639,0.61088,0.42981,0.19931,-0.015948,-0.17306,-0.33303,-0.46301,-0.59297,-0.68677,-0.55088,-0.51431,-0.36269,-0.12237,0.11764,0.26991,0.26571,0.45605,0.69995,0.94039,1.2004,1.4581,1.6852,1.8951,1.8724,1.6459,1.4061,1.1621,0.90823,0.65962,0.40373,0.14971,-0.10678,-0.34328,-0.57123,-0.78978,-0.73761,-0.64021,-0.53572,-0.4009,-0.19676,-0.036994,-0.10536,0.034223,0.24307,0.3475,0.22058,0.10753,0.027501,-0.052956,-0.1524,-0.30373,-0.32657,-0.54176,-0.75977,-0.73216,-0.82791,-1.075,-1.2008,-1.3032,-1.2615,-1.1606,-1.1216,-1.3815,-1.3371,-1.2353,-1.1006,-0.86816,-0.63969,-0.40789,-0.15538,0.06831,0.16145,0.22283,0.46401,0.64278,0.79923,0.98658,1.1906,1.4272,1.6683,1.9072,2.1448,2.3796,2.5432,2
2.4834,2.1922,1.9118,1.6441,1.386,1.1328,0.86006,0.61198,0.3493,0.091171,-0.17064,-0.10026,-0.21347,-0.44313,-0.68493,-0.90945,-1.1107,-1.2781,-1.4149,-1.5082,-1.3559,-1.1785,-0.98603,-0.77364,-0.56436,-0.34846,-0.11862,0.10598,0.34152,0.5719,0.80473,1.0406,1.2708,1.4486,1.5409,1.4301,1.1774,0.92341,0.67126,0.41847,0.16717,-0.083775,-0.33378,-0.58216,-0.82966,-1.0744,-1.3165,-1.552,-1.7854,-2.0255,-1.8677,-1.6234,-1.3137,-1.0063,-0.69243,-0.38169,-0.070839,0.23771,0.51477,0.64716,0.57427,0.40984,0.23836,0.094978,-0.054253,-0.22931,-0.14285,0.10097,0.30884,0.066382,-0.19089,-0.42531,-0.39895,-0.17897,-0.14413,-0.36861,-0.29879,-0.18273,0.069182,0.32067,0.42036,0.18541,0.1767,0.36673,0.54729,0.63028,0.51652,0.28028,0.018583,-0.24404,-0.51499,-0.77945,-1.0434,-1.3066,-1.5313,-1.7185,-1.7479,-1.4885,-1.2444,-1.0008,-0.74362,-0.48356,-0.22952,0.027964,0.29095,0.54332,0.8074,1.0611,1.3155,1.5049,1.3997,1.2847,1.1125,0.81288,0.52258,0.23591,-0.046867,-0.32212,-0.59013,-0.84868,-1.0921,-1.271,-1.2121,-1.1466,-1.0542,-0.93815,-0.80178,-0.6319,-0.49566,-0.30098,-0.085292,-0.10732,-0.086485,0.16134,0.40576,0.66253,0.91967,1.1622,1.4005,1.6371,1.8874,2.1224,2.3513,2.4906,4
2.5479,2.2813,2.017,1.7536,1.491,1.2292,0.99888,0.81916,0.97037,0.70849,0.44624,0.18434,-0.079337,-0.29912,-0.19826,-0.33706,-0.57235,-0.78717,-0.98923,-1.1639,-1.3242,-1.4511,-1.5327,-1.5118,-1.3014,-1.0858,-0.85416,-0.61468,-0.36807,-0.11539,0.14035,0.40071,0.66252,0.92659,1.1934,1.4043,1.5294,1.461,1.2028,0.94029,0.68326,0.42715,0.16615,-0.087917,-0.34719,-0.59807,-0.85437,-1.0999,-1.3505,-1.5858,-1.8115,-1.9588,-1.73,-1.418,-1.077,-0.75134,-0.40542,-0.06864,0.27276,0.54212,0.67716,0.56442,0.38979,0.2209,0.056108,-0.049618,-0.24698,-0.18573,0.057756,0.31047,0.43705,0.16551,-0.09854,-0.36244,-0.35955,-0.14793,-0.11956,-0.33297,-0.34059,-0.19227,0.078837,0.35757,0.53824,0.31127,0.083799,0.23416,0.39787,0.57324,0.57312,0.3515,0.040967,-0.27059,-0.59686,-0.92284,-1.2484,-1.5389,-1.732,-1.7482,-1.5067,-1.2607,-1.0194,-0.7656,-0.50977,-0.25946,-0.000569,0.253,0.51368,0.76936,1.0312,1.2883,1.3922,1.3051,1.1551,0.88444,0.61784,0.3532,0.091587,-0.16697,-0.41905,-0.66373,-0.90395,-1.1278,-1.3515,-1.3167,-1.2456,-1.1401,-1.0049,-0.84496,-0.66482,-0.46838,-0.23407,-0.16865,-0.25868,-0.015347,0.24012,0.50396,0.76437,1.022,1.275,1.5421,1.7991,2.0572,2.3137,2.5489,4
2.673,2.4637,2.2574,2.0516,1.8464,1.6416,1.4371,1.233,1.0292,0.82588,0.62389,0.42998,0.25049,0.080338,-0.093616,-0.27667,-0.4678,-0.65709,-0.83743,-1.0213,-1.2019,-1.3696,-1.5359,-1.5774,-1.5987,-1.5862,-1.5365,-1.4519,-1.336,-1.1886,-1.0438,-0.86046,-0.66104,-0.44847,-0.22507,-0.031611,0.072486,0.14022,0.19858,0.22975,0.1502,-0.005856,-0.15082,-0.29085,-0.43198,-0.55341,-0.66417,-0.76311,-0.82324,-0.68177,-0.49818,-0.23799,0.03487,0.32324,0.52684,0.69991,0.84116,0.80204,0.74811,0.70942,0.68615,0.65538,0.65314,0.58651,0.47668,0.26983,0.042337,-0.19381,-0.3855,-0.54176,-0.48368,-0.65426,-0.48723,-0.60903,-0.51609,-0.52422,-0.42286,-0.2059,0.032783,0.24128,0.43495,0.61254,0.63877,0.6397,0.6693,0.69063,0.72305,0.76357,0.67441,0.51557,0.29599,0.033346,-0.2179,-0.41744,-0.51456,-0.65553,-0.66579,-0.55356,-0.43157,-0.30086,-0.16234,-0.015109,0.1329,0.16519,0.10524,0.043305,-0.060196,-0.22706,-0.42941,-0.62284,-0.80562,-0.97569,-1.111,-1.2593,-1.3647,-1.4573,-1.5056,-1.5439,-1.5509,-1.5143,-1.4379,-1.2724,-1.1015,-0.92621,-0.74722,-0.5739,-0.38881,-0.20932,-0.035705,0.10849,0.26831,0.4285,0.60267,0.79997,1.002,1.2012,1.401,1.6011,1.7993,2.0004,2.1998,2.3998,2.5987,2.674,6
