@relation synthetic_control

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute target {1,2,3,4,5,6}

@data
0.21013,0.54161,1.3454,1.2152,0.44988,0.17396,-0.37318,-0.84541,-0.94668,-0.81283,-0.75399,-0.31308,0.084242,0.7905,1.8435,1.4697,0.040492,-0.91571,-1.1011,-1.447,-1.0038,-0.50896,-0.26834,0.92841,0.53317,1.4146,1.4843,0.99418,-0.39868,-1.2596,-1.1709,-2.0676,-0.94711,-0.25837,1,1.3191,1.421,0.57818,-0.044505,-0.2812,-1.2069,-0.79224,-1.8616,-0.27955,-0.90537,1.077,0.4157,1.3977,0.58294,1.2149,-0.079525,-0.72876,-1.5165,-0.93716,-1.0528,-0.39444,-0.06921,0.32911,1.7101,0.97707,2
-1.0477,-0.6563,-0.80396,-0.94517,-1.1389,-0.12262,-0.79321,-0.48151,-0.68461,-1.1039,-0.83099,-0.69381,-0.81832,-1.1067,-0.55881,-0.5942,-1.0301,-0.144,-0.5101,-0.84445,-1.0751,-1.1191,-0.81618,-0.10629,-0.41114,-0.57071,-0.40736,-0.13834,-0.95606,-0.15469,-1.0789,-0.84556,-0.19663,-0.45785,-0.89681,-1.1617,-0.90475,-0.6979,1.1838,1.2099,1.2049,0.67514,0.89337,1.4294,1.0384,0.67764,1.7128,0.75563,0.82544,0.93379,1.7488,1.541,1.7873,0.79772,1.274,1.7085,0.85621,1.5572,1.4128,1.6808,5
-0.26885,1.9117,-1.1483,-0.29871,-1.1321,0.20332,0.91708,1.6333,1.9416,0.067112,-1.3182,-1.1244,0.48556,1.2358,0.34238,-0.78661,0.07149,-0.077228,-0.83211,-0.022319,0.15417,-1.037,-0.014626,1.2481,0.085155,-0.3498,-1.0098,1.0435,-1.0395,0.78043,-1.6312,-1.0436,0.23856,-1.5592,-0.11716,-1.0576,0.078963,0.76596,-1.3067,0.094348,0.44135,-1.4796,0.59338,-0.02507,-0.44421,-0.19871,1.1505,-0.66066,0.80238,1.9876,-1.1628,-1.0427,0.14003,1.7062,-0.53079,-0.059873,0.64438,-1.2808,1.2481,2.0477,1
-1.7357,-0.97468,-1.84,-1.1341,-0.79356,-1.5036,-0.54324,-1.1603,-1.4009,-1.7116,-1.0249,-1.5562,-0.13311,-0.14251,-1.3114,-0.30921,-1.3255,-1.2858,-0.29749,-0.80551,-1.1659,0.2756,0.054437,0.05038,0.16249,0.37012,-0.53696,-0.041759,-0.67983,-0.33886,-0.042182,0.44416,0.21686,-0.42722,0.79637,-0.29737,0.69331,0.89401,-0.07992,0.7994,0.15434,0.73458,0.35316,0.67096,0.69257,0.26588,0.27878,0.40538,1.202,1.4321,1.6297,0.78239,0.73871,0.69271,1.3545,1.6987,1.8848,1.7019,1.6528,1.5163,3
-1.6332,-1.0485,-0.4382,-1.2608,-1.5229,-1.8804,-0.54172,-0.17532,-1.2342,-0.75076,-1.0464,-1.6215,-1.701,-0.3794,-0.98012,-0.37868,-0.65732,-0.41963,-1.1321,0.004389,0.34526,0.10191,-0.60526,-1.1902,0.63784,0.30045,0.56948,-0.97612,0.13724,-0.38456,-0.72592,0.64692,1.0861,0.078108,-0.71749,0.96231,-0.75661,0.98313,0.65507,0.79475,0.47792,-0.030523,0.88303,0.3016,0.60768,1.0928,-0.15445,-0.14983,1.6135,0.52138,1.6728,1.9161,0.006483,0.005865,1.4451,0.64191,1.8877,2.2318,1.4572,0.42734,3
1.1793,1.8667,0.67771,1.7673,1.6519,1.5219,1.1347,1.6762,1.1968,0.35333,0.98781,1.407,0.85521,0.68625,0.50601,0.58083,1.1955,0.37807,0.99627,-0.084026,-0.27218,0.037317,0.48269,0.78604,-0.44047,0.82898,0.46982,0.12197,0.56011,0.41702,-0.29387,0.006161,-0.64635,-0.40043,0.19326,-0.88232,-0.56532,0.022214,-0.072512,-0.32672,-0.89803,-0.19517,-0.95157,-0.1165,-0.02844,-1.0769,-0.39868,-1.5806,-0.52644,-1.6961,-1.5792,-0.50293,-1.3442,-1.2441,-0.90319,-0.67943,-1.292,-2.0071,-1.7937,-1.7459,4
-0.47103,0.81831,0.59702,1.5785,1.6107,0.96787,1.1375,-0.044127,-0.47448,-1.2664,-1.4256,-1.2427,-1.6853,-1.1314,-0.31909,0.1135,0.81962,1.2466,1.0478,1.3621,1.3724,0.45322,0.45859,-0.7303,-1.2462,-1.5533,-0.69999,-0.7351,-0.87011,0.007563,0.060249,0.60739,0.71178,1.5434,1.6395,1.2617,0.86251,0.093225,-0.67455,-0.81984,-0.78224,-0.81383,-1.1169,-0.92649,-0.10987,-0.30723,0.53276,0.78583,1.3059,1.1238,1.1052,0.91287,-0.062347,-0.93334,-0.53657,-1.707,-1.2218,-1.5467,-0.32434,-0.35917,2
0.46469,-1.6024,-1.0045,0.98909,-0.60635,1.3109,-0.26252,0.54581,1.0903,-0.25787,-1.3277,0.4605,1.4534,-0.44758,-0.90111,1.2658,0.24661,-1.0797,0.082041,-1.4646,-0.20605,0.416,1.0429,-0.95766,0.4273,-1.382,-1.1272,0.26501,0.16603,-1.4352,1.3787,-1.3621,1.4483,0.61442,-1.5363,0.21397,1.3001,0.78421,-1.1905,-0.37023,-1.144,1.2282,-1.1662,0.5461,-0.27174,-0.92502,1.019,-0.078906,1.383,1.1434,1.2474,-0.040168,1.2146,-1.444,0.048833,1.1945,-0.9628,-1.4778,0.92864,0.11269,1
1.3829,0.25138,0.74515,0.7779,0.48649,0.60015,0.36381,1.0917,1.2962,0.646,1.2936,1.3003,0.61952,0.78609,0.27248,0.1867,1.3772,0.64916,0.098809,0.13988,0.5447,0.32216,0.61457,0.63671,0.61789,1.2462,0.3214,1.14,1.0892,0.97149,1.2705,1.0625,0.10575,1.4396,0.91411,-1.4389,-0.36234,-1.5282,-0.97594,-1.4689,-0.43492,-1.014,-1.4577,-0.79353,-0.50313,-1.4938,-1.1366,-1.2828,-1.4558,-0.77637,-0.33981,-0.72502,-0.53327,-1.58,-1.3973,-1.3049,-1.5321,-0.71585,-0.97892,-1.4322,6
-0.91966,-1.3761,-1.557,-0.28207,-0.15598,-1.1924,-1.6568,-0.93198,-1.374,-0.42218,-1.4081,-0.69272,-0.60238,-1.3196,-1.4002,-0.57001,-1.7192,-1.2018,-1.2516,-0.56606,-0.93741,-1.1441,-0.55799,-0.63812,-1.3506,-1.3927,0.48921,1.0633,0.11125,1.0624,0.30338,1.5529,0.33844,0.42761,1.0821,0.74484,0.52225,1.1686,0.053713,1.0503,0.72666,1.2263,0.18606,0.79133,1.1301,1.0144,1.3965,0.74533,0.21471,0.24065,0.67664,1.5685,1.0939,0.75101,1.3814,0.95975,0.99739,0.62913,0.694,0.22682,5
-1.0067,0.59764,-0.034106,-0.7525,0.14024,0.35097,-0.61294,-1.0473,-1.2492,-1.1703,2.1335,0.1695,-0.14497,-1.5198,-0.96897,0.19384,-1.1866,0.69794,-0.98551,-1.3246,1.9391,-1.0329,1.2858,0.74995,-1.2374,0.47906,-1.3741,1.934,0.29771,0.18844,-0.71727,0.028344,0.038783,-1.3738,0.32803,-1.5789,2.1328,-1.2873,1.4506,0.90548,-0.21408,1.4311,-0.40036,0.01134,-0.54477,-0.46016,0.79621,0.33984,0.20935,0.47034,0.80446,-0.083928,1.2453,-1.3963,1.0705,1.1392,-0.40049,-0.46475,0.34019,0.67062,1
-0.85892,-1.4973,-1.2526,-1.5188,-0.41159,-0.38632,-1.3664,-1.1685,-0.3797,-0.78809,-0.54398,-1.0928,-1.1273,-0.74475,-1.6102,-1.3362,-1.4276,-1.5716,-0.81444,-0.64636,-0.524,-0.88979,-1.0491,-1.1977,-1.3649,-0.95548,-0.50386,-0.44459,0.86598,0.37067,0.47186,1.3964,0.58101,0.92528,0.52488,1.1659,1.3024,0.4768,1.3421,1.4975,0.90935,0.59801,0.65594,1.2133,1.1573,0.73002,0.4474,0.35731,0.89028,0.51176,1.3694,1.399,1.3698,0.88596,0.83894,0.68668,0.70709,0.25899,0.95246,0.61324,5
-0.20346,-1.2382,-0.84633,-0.50911,-0.93901,-0.035572,-0.74686,-0.24679,-1.0838,-0.63228,-0.51511,-0.012524,-1.2062,-0.31241,-0.51457,-1.4154,-1.1646,-0.19506,-0.22219,-0.4725,-1.0437,-1.1965,-0.26126,0.050031,-1.2574,-0.52616,-0.86553,-0.93961,-0.034673,0.034421,-0.40071,-0.16433,-1.2595,-0.78913,-0.52099,-0.81649,-1.3771,-0.51001,1.8107,1.2786,1.9528,2.0117,0.59512,0.43502,0.18005,0.79097,1.5819,1.5712,0.20574,0.2807,0.37513,1.9142,0.20772,1.949,1.6146,0.73371,1.1641,1.5836,1.1194,1.0345,5
1.6776,1.1587,1.2583,2.0095,0.40234,0.44782,2.2612,0.9092,0.88452,1.4091,0.35023,0.73084,1.3571,1.557,0.054426,-0.17454,1.4488,0.084049,0.096388,1.5573,-0.17117,0.98351,0.059739,0.87615,0.054233,-0.023138,0.96404,-0.32222,-0.55118,-0.78862,0.34026,0.81099,-0.013421,0.11054,0.27345,-1.0666,-0.81664,-0.58459,-0.43798,0.091023,-0.030443,-0.21235,-1.0248,-0.10158,-0.34858,-0.97577,-0.82884,-1.5393,-0.96381,-1.303,-0.77338,-1.2621,-1.8621,-1.6294,-1.527,-0.80461,-1.4914,-0.61336,-0.92332,-1.0533,4
0.27332,0.17951,1.2729,1.1801,1.9165,1.6439,0.20668,-0.24659,-0.018253,-1.8655,-1.6792,-1.4845,-0.56636,-1.327,-0.40086,0.95999,0.95618,0.43187,1.1452,0.42317,1.0219,-0.029645,-0.50512,-0.35616,-0.78046,-1.9036,-0.66864,-0.67131,-0.60777,0.64085,0.52151,1.6723,0.7327,1.5858,0.45983,-0.50331,-1.1477,-1.1795,-1.0342,-1.858,-0.76251,-0.61521,0.042156,0.65642,1.4339,0.39961,1.5334,0.60104,1.0224,-0.5408,-0.75924,-0.3823,-0.74274,-0.95807,-0.86999,-1.0149,-0.019938,0.5812,0.9628,1.0423,2
1.569,0.17411,1.1563,1.2491,1.9687,1.6258,0.88889,0.54652,1.8864,0.85611,1.3081,0.60115,0.20389,1.0747,0.67652,1.0619,0.81379,0.19805,0.96803,1.381,0.95722,1.5968,1.46,-1.5225,-1.4417,-0.12397,-0.89714,-0.80233,-0.37718,0.26275,-1.4239,-1.151,0.15064,-0.028313,-1.5105,-0.37126,-0.93043,-0.4887,0.11533,-1.0849,-0.40677,-0.000406,-1.2808,-0.92758,-0.75089,0.31972,-1.2486,-0.56803,-0.71292,0.056419,-1.0885,-0.18717,-1.3556,-0.24355,0.15741,-0.86353,-1.6314,-0.35513,-0.83192,-0.67761,6
-1.3705,-0.69531,-0.84481,-1.3593,1.5227,-1.156,-0.086756,0.80024,-1.0575,0.17354,-0.69552,0.93781,-0.42417,0.087062,0.60234,-0.62044,-1.3319,1.0659,1.4894,0.14219,-1.691,-1.1366,-0.24994,-0.36809,-0.88432,-0.98879,1.0813,0.98771,0.31143,1.0292,-0.64378,0.84991,0.7553,1.113,1.0035,0.21771,-1.1873,-1.6988,-0.159,0.39759,1.3978,1.5648,-1.0871,0.15369,0.97166,1.491,-0.10747,1.28,-1.6249,-0.003851,-0.28734,-0.40107,-1.7172,1.2993,0.31394,0.6019,-1.724,0.70832,0.067532,1.1847,1
-0.90426,-1.2828,-1.0843,-0.73763,-0.84542,-0.41572,-1.4875,-1.1499,-1.0311,-1.3878,-1.2539,-0.3495,-0.62197,-0.92958,-1.0459,-0.97985,-0.60685,-0.75817,-0.77334,-1.0739,-0.65403,-1.4558,-0.54255,-0.29946,-1.1819,-0.42091,-0.48649,-0.93271,-0.28314,-0.32414,-1.1306,-1.057,1.4437,1.255,1.4512,1.5667,0.93987,1.2482,0.56733,1.1162,0.68731,1.3297,1.5545,0.54915,0.36036,1.5595,1.4356,0.54599,1.096,0.70122,0.47647,1.3903,0.6478,0.43651,0.7945,0.51875,0.88904,0.88355,1.4623,0.58136,5
1.29,1.227,0.75507,1.2499,0.31177,1.1834,0.33954,0.78625,0.98394,0.98521,0.46646,0.75641,1.1891,0.49236,0.16785,1.2745,0.01128,1.1928,-0.24525,-0.000494,-0.24512,1.3861,-0.38285,0.95156,-0.38376,0.51564,1.3878,0.33978,0.69116,1.2835,-0.14354,0.13742,1.2685,1.1665,0.72245,-0.21437,0.10673,-0.27467,0.90414,-1.0968,-1.408,-0.5633,-1.6868,-1.0121,-0.55057,-1.5295,-0.5433,-0.41467,-0.77617,-0.79794,-1.269,-1.586,-2.3193,-1.2693,-1.2381,-1.1271,-0.51795,-0.89546,-2.0374,-0.99545,6
0.80934,1.7637,1.4937,0.99947,1.354,0.57543,1.6396,0.88411,1.5975,1.2266,1.6542,1.5257,1.3594,0.65743,0.96535,0.5799,0.71796,0.35851,0.55714,0.70216,1.1109,-0.29705,0.46649,0.93236,0.16903,-0.42845,0.42763,-0.099779,0.70819,0.36454,0.34252,-0.44621,-0.27959,-0.947,-0.61975,0.24048,-0.94506,-0.8639,-1.1104,-0.055585,-0.62284,-0.12158,-0.57837,-0.1491,-0.75272,-1.4582,-1.5354,-0.73028,-0.81382,-1.0777,-0.96487,-0.89946,-1.4555,-1.0545,-1.1323,-1.7097,-0.78067,-1.1679,-1.2981,-1.7875,4
-1.4128,-2.3673,-1.5496,-1.5549,-0.61722,-1.6267,-0.8597,-1.4754,-1.1236,-0.45409,-0.36937,-1.1262,-1.3964,-1.4905,-0.7345,-0.50374,-0.021543,0.15016,-0.21408,-1.3082,0.21442,-0.14545,-0.55571,-0.68025,0.56269,-0.77221,-0.31199,0.58876,0.78797,0.55074,0.56539,0.44549,-0.6279,0.13811,-0.56994,0.57871,0.17117,-0.13629,1.2649,-0.20376,0.34,-0.1722,1.5889,-0.042558,1.3524,0.36728,0.30633,1.2836,1.8469,1.4036,0.31373,0.50704,1.6171,0.52302,0.97193,0.84821,2.2836,1.0152,1.0197,0.81711,3
2.3516,1.8258,1.4315,1.6381,2.1126,1.197,1.8117,0.23634,0.031645,1.1481,0.021122,0.46824,1.253,0.43671,-0.15989,0.18817,0.22155,0.75991,0.53631,-0.04653,1.2243,-0.54882,1.3588,0.19883,1.1349,-0.079344,0.62635,0.071873,0.44374,-0.38231,-0.1278,-0.18515,-0.50604,-0.49581,-0.4055,-0.78224,0.26009,-1.0223,-0.84739,0.26843,-0.29975,-0.55966,-0.16407,0.28552,-0.82157,-0.83515,-1.3069,0.29451,-0.64837,-1.5041,-0.82173,-1.7008,-1.2186,-1.9617,-0.82625,-1.5546,-1.0669,-1.5266,-0.92294,-0.50792,4
1.5114,1.1053,1.111,0.92053,0.94086,0.06335,0.051428,1.7053,0.60445,1.4172,0.76797,1.8857,-0.084149,1.5854,1.6089,1.5468,0.72523,1.204,1.431,0.68743,0.8266,1.0173,0.84415,-0.27546,-0.54715,-1.9128,0.13312,-0.21648,-0.65926,-0.41657,-0.53097,0.21706,0.25211,-0.12025,-0.8624,0.14714,-0.44405,-1.2067,0.043418,-0.79886,-0.69597,-0.12775,-0.055242,-1.7778,-0.1641,-0.82737,0.12383,-1.1339,-0.99888,-1.8928,-1.0453,-0.68862,-1.5098,-0.4865,-0.5649,-1.9076,-0.5574,-0.48262,-0.22107,-1.2654,6
-0.50865,0.20309,-0.30111,1.0976,0.58986,1.0493,-0.025958,0.34613,0.65599,1.5261,0.041175,1.5883,0.72708,0.9036,0.83862,-0.13122,-0.30976,-0.23708,0.64239,1.4798,0.065727,0.62541,0.54769,-0.44151,1.3423,1.1253,1.666,0.47501,1.275,1.0218,0.88949,0.28633,0.7981,0.72313,0.32858,0.33908,-0.046964,-1.055,-2.3347,-0.50418,-0.17815,-0.29968,-2.0226,-0.29112,-0.26371,-1.9209,-0.30795,-0.29465,-0.39884,-2.1048,-1.9805,-0.20412,-0.60298,-2.3536,-1.3914,-0.35379,-1.3734,-0.21131,-0.5457,-0.2029,6
1.5553,2.0101,1.2343,0.93179,0.557,0.96265,1.9869,0.4903,0.53164,1.1494,0.951,0.88399,0.56659,0.67341,0.17472,0.43218,0.62503,1.0272,1.1915,1.4369,-0.12271,0.32539,-0.30544,-0.39274,0.95103,0.1769,0.24462,0.19852,0.53512,-0.064866,0.50381,-0.031463,-0.59036,-0.83798,0.69788,0.58257,-0.59413,0.51428,-1.1178,-0.04359,0.052258,-1.2055,0.007235,-0.53666,-0.64877,0.093812,-0.64148,-0.64574,-1.4864,-0.49294,-0.23143,-1.85,-1.5289,-1.7085,-0.83815,-2.0893,-0.92346,-1.8151,-1.4037,-2.1084,4
1.3628,1.8504,1.9136,1.8205,0.15996,1.2142,1.4733,0.81496,0.31189,0.92391,1.6675,0.24466,1.3184,1.5456,0.47688,-0.16055,1.1072,0.24358,1.2893,-0.41121,-0.55325,-0.45598,0.40324,0.007327,0.53284,-0.16564,0.41937,-0.29614,0.75932,0.91234,0.64827,-0.57017,0.7813,-0.62621,0.000613,-0.083596,-1.2726,-1.1752,-1.1113,-1.4875,-0.49455,-1.1166,0.20471,-0.99587,-0.85933,-1.3038,0.070475,-2.0217,-0.08678,-0.31995,-0.34114,-0.40338,-1.4237,-0.51945,-0.37217,-0.76619,-0.74269,-0.65845,-1.9429,-1.7404,4
-2.2411,-0.54242,-1.9111,-0.12409,-2.1772,-1.3316,-0.11221,-0.79097,-0.88324,0.3047,-1.2313,-2.037,0.28756,-1.0073,0.56154,0.20756,0.30368,0.22488,-1.1037,-1.2762,-0.001663,-1.237,0.40156,-0.44864,0.62356,0.60989,-0.95272,-0.51535,-0.16952,-0.53092,-0.81003,1.1071,0.13178,0.92986,-0.75816,-0.42809,0.98315,-0.022366,0.91973,1.7639,0.18623,-0.2585,1.2418,1.4042,-0.29562,1.0333,0.28962,0.011165,1.6694,0.021738,0.53471,-0.060587,0.31813,0.77831,1.47,0.85607,0.88186,0.19535,2.6053,0.40118,3
0.82607,1.4558,1.3495,-0.018042,-0.2488,-1.4516,-0.11697,-0.54119,1.3137,-0.079372,0.94992,-0.043152,1.1676,0.45868,-0.63389,0.43542,-0.4299,0.010011,-1.48,-0.51375,-1.5957,1.545,0.3322,-1.2666,0.95069,1.075,0.80523,-0.96485,1.3454,-1.0621,1.2326,0.75586,0.11761,-0.15181,-1.1242,-1.3657,0.83843,-0.58101,-0.91723,-1.5308,-1.2495,1.1244,-0.10459,1.4818,-0.63487,0.78956,0.6914,-0.47323,1.321,-1.4693,-1.3319,0.39618,0.63572,0.75597,-0.80759,-1.2347,-1.4959,-1.2336,0.63201,1.359,1
-1.1128,-1.3611,-1.2465,-1.215,-0.98699,-1.4099,-0.27385,-0.89856,-0.28269,-0.42756,-0.7438,-1.3231,-0.38558,-1.3684,-0.3359,-0.35292,-0.92189,-0.2982,-0.62129,-1.0491,-0.97838,-0.54401,-0.3877,-1.1846,-0.66848,-1.0267,-0.75197,-0.67253,-0.99255,-0.86238,-1.1133,-0.54272,-0.55913,-0.98916,1.6213,0.76272,1.1882,1.6289,1.3037,1.2865,1.4194,1.4148,1.4291,0.93479,0.78734,0.82529,1.0843,1.0899,1.0741,0.88591,0.99797,1.1618,1.1227,0.84042,0.63212,0.65186,0.71103,0.9328,1.1429,0.95899,5
-0.24384,-0.2932,-1.2955,-1.3474,-0.49794,-0.51004,-1.1057,-0.39768,-1.1345,-1.1278,-1.1281,-0.80521,-0.29124,-1.4169,-0.2349,-0.82157,-0.65388,-0.28062,-0.22827,-0.22126,-1.0015,-0.60955,-1.2176,-0.34515,-0.20645,-0.69325,-1.3476,-1.1442,-0.17707,-0.29688,-1.372,-0.92551,-0.69404,-0.88882,-0.92017,-0.91013,0.47494,1.5029,0.52024,1.6421,1.097,1.5259,1.4866,1.3857,1.1126,0.89187,0.76495,1.5932,1.3707,0.95746,0.53167,0.6998,1.0112,1.5736,1.5206,0.67091,1.0292,1.3468,0.98305,1.0924,5
0.52714,0.73663,1.3516,1.3814,0.60079,0.6976,1.0316,-0.82723,-0.94804,-1.437,-1.0908,-1.5091,-1.24,-0.42006,0.59892,0.91194,0.79694,0.88849,0.50355,0.78827,0.12903,-0.32815,-0.82033,-0.8946,-1.5917,-1.925,-1.6803,-0.66853,0.014282,0.30034,1.0439,1.6264,1.7846,1.0742,0.92574,0.23012,-0.9655,-0.38934,-0.80675,-0.72179,-0.60071,-1.4491,-0.19995,0.20958,0.96988,0.46797,1.8806,1.1994,1.2135,-0.07209,-0.99426,-0.90881,-1.2344,-1.0314,-1.0058,-0.42818,0.044363,0.29579,0.94088,1.0238,2
-0.957,-0.91292,-1.5019,-1.5203,0.016249,-0.080828,-0.1696,0.01273,-1.058,-0.17437,-1.0421,-1.5239,-0.28626,-0.78424,0.19248,-0.99246,-0.58568,-1.2927,-1.4942,-1.3588,-0.28557,-0.15418,-1.0577,-1.4348,-1.2121,-1.5524,-0.54639,-0.19891,-0.8413,-0.4694,-0.30125,-0.73841,0.1793,0.072934,-0.38074,0.25525,1.4384,0.36697,0.29846,0.56672,1.3556,0.42687,0.70175,1.1138,1.7159,1.7673,1.4977,1.4013,0.15583,0.78824,0.19291,1.6443,0.92341,1.1989,1.2345,1.3766,1.4847,0.16067,0.87292,1.4959,5
-0.78924,-1.8559,-0.76395,-1.9695,-1.0068,-1.2785,-1.4819,-1.6783,-1.1291,-1.2535,-1.104,-0.51882,-1.1377,-0.39198,-0.86672,-1.1504,-0.58724,-0.84212,-0.76697,-1.2102,0.041163,-0.80066,-0.029965,0.21985,0.37492,-0.6436,-0.31135,-0.49518,-0.81821,0.17929,0.52631,0.66488,0.73397,0.40029,-0.10529,0.76931,-0.10465,-0.10552,0.36746,0.8392,0.47503,-0.28323,0.89035,0.12791,1.1031,1.0828,0.84771,0.26876,1.5568,1.1238,0.89035,1.3787,0.92806,1.8134,1.3829,0.45993,1.8123,0.83486,1.7495,1.6377,3
0.22912,1.2784,0.59261,1.3557,0.61067,-0.025749,-0.9953,-1.3639,-1.2911,-1.2594,-0.18853,0.37256,1.4628,1.7207,0.91128,0.14268,-0.27559,-1.3992,-0.85985,-0.83914,-0.58462,0.9992,1.0876,1.7878,1.0462,1.0229,0.24409,-1.3779,-0.77776,-0.85344,-1.1679,-0.088555,1.4784,1.5123,1.5234,0.64204,-0.49723,-0.67297,-1.7285,-0.93184,-1.3155,0.062989,0.17184,0.97575,0.92721,0.64056,0.12254,-0.68769,-1.2371,-0.7717,-0.59678,-0.64205,0.12809,1.4157,0.87456,0.66822,-0.10119,-1.1101,-1.4222,-0.94516,2
-1.6867,-1.6931,-1.5244,-1.3624,-0.88865,-0.77357,-2.1704,-0.93373,-0.86308,-1.3504,-1.4729,-0.28904,-0.40352,-0.73914,-1.0482,-0.77904,-0.45899,-1.1926,-0.68914,0.020999,-0.83578,-0.34813,0.29181,0.3227,0.38694,0.24599,0.015202,-0.011732,-0.90032,-0.60865,-0.17267,0.85217,-0.72537,-0.42576,0.63178,0.4639,-0.38462,0.034074,0.30333,0.065018,0.43745,0.81548,0.10526,1.2884,0.67722,1.4704,0.93559,0.15712,1.2555,1.6751,0.81952,1.818,0.42724,1.4143,0.69512,1.6548,0.83938,1.0041,1.9399,1.6682,3
-1.6895,-1.222,-1.3863,-1.6465,-1.2645,-1.592,-1.175,-0.17373,-1.7313,-1.5606,-0.071219,-0.7784,-0.21384,-0.14708,0.21832,-1.1366,0.14965,-0.3479,-0.54319,-1.0991,-0.31512,-0.90503,-0.99441,-1.0271,0.14841,-0.90907,0.37615,-0.86342,-0.5623,-0.10126,-0.014999,-0.56788,-0.49974,-0.50876,0.66564,0.192,1.0801,0.43488,1.2781,0.64512,-0.067343,1.4286,1.3672,1.5674,0.054727,1.5717,0.42949,0.42006,0.25596,0.79206,1.4119,1.1244,0.59148,0.81854,1.6445,1.4069,1.3815,1.0614,0.87256,1.7266,3
0.99856,0.51822,0.36413,0.27676,0.93101,0.92305,0.39363,1.1338,0.67001,1.0707,0.87029,1.1832,1.2708,0.64066,1.2526,0.804,0.85703,0.44502,0.12919,0.5174,0.69295,0.35539,0.31797,0.5533,0.24922,0.83919,0.58218,0.9293,0.96211,0.15284,0.37463,0.80264,0.66548,0.33771,1.1884,0.33233,0.95099,1.2819,-1.5389,-0.5225,-1.2909,-0.6696,-0.81132,-1.3181,-1.3954,-1.7307,-1.4833,-0.87902,-0.74611,-1.2842,-1.6423,-0.90453,-0.60802,-1.3809,-1.2535,-1.6856,-1.4661,-0.96732,-1.6335,-1.6067,6
-1.5229,-0.002078,-0.089377,-0.74912,-0.75312,-0.52311,-1.4529,0.013727,-1.4827,-0.11177,-1.2603,-1.1208,-1.1887,-1.3005,-1.427,-1.0299,-0.56768,-0.048802,0.046943,-0.93421,-1.5065,-0.41785,-1.0349,-0.63246,-0.20712,-0.63841,-0.7279,-0.56144,0.01544,-0.063093,-1.048,-0.044406,-0.33957,-0.58529,-0.72205,-0.069282,-1.2106,1.1095,0.89228,1.4274,0.60506,1.8211,1.0289,1.5228,0.81619,1.6459,0.7203,1.7337,0.79537,1.2747,0.52863,1.2581,1.0949,0.61496,1.6318,1.0546,0.5439,0.46176,1.0082,1.7077,5
-1.7838,-1.1013,-2.2908,-1.0556,-1.729,-0.1489,-0.47953,-0.38061,-0.97597,-0.062428,-0.60963,-0.066083,-0.70013,-0.62524,0.38325,-1.8105,0.34629,-0.2499,0.3829,-0.99154,-0.31066,0.40056,-0.45956,-1.2453,-0.85286,-0.46745,0.95148,-1.277,-0.87763,-0.76985,-0.32914,1.1314,-0.24734,-0.17116,1.1438,1.3516,0.92102,0.19582,-0.44748,0.99648,-0.66134,-0.66376,-0.59745,0.62613,-0.4464,0.95402,0.90642,1.6619,-0.17799,1.4775,0.18553,1.1218,2.0001,0.455,1.8825,1.3096,1.4247,1.4027,0.77355,0.67735,3
2.3146,1.2793,1.2762,0.39188,1.2749,0.97682,1.4837,0.065306,0.27902,1.9552,0.73444,0.78186,-0.053358,1.6823,0.4205,1.7032,1.0039,-0.17878,-0.44813,1.2242,-0.33488,-0.54545,0.77975,-0.82742,0.13052,-0.73971,1.2596,-0.16259,1.0908,0.2161,1.0335,0.04103,-1.093,-0.12154,-0.663,-0.66212,-0.39189,0.16012,-0.24049,0.10183,0.12169,-0.69474,-0.63701,-0.6616,-0.96833,-1.3151,-0.8608,-1.2679,-0.3699,-0.18815,-0.84027,-0.48464,-0.2458,-1.303,-0.65171,-0.73059,-0.67372,-2.4016,-2.5692,-0.45583,4
